genome_id	genome_name	taxon_id	kingdom	phylum	class	order	family	genus	species	taxon_lineage_ids	taxon_lineage_names
69824.3	"""[Clostridium] cocleatum strain DSM 1551"""	69824	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] cocleatum	131567;2;1783272;1239;526524;526525;128827;1505663;69824	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;[Clostridium] cocleatum
99656.3	"""[Clostridium] fimetarium strain DSM 9179"""	99656	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] fimetarium	131567;2;1783272;1239;186801;186802;186803;1506553;99656	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;[Clostridium] fimetarium
1291051.3	"""[Clostridium] glycyrrhizinilyticum JCM 13369"""	1291051	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter glycyrrhizinilyticus	131567;2;1783272;1239;186801;186802;186803;2316020;342942;1291051	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter glycyrrhizinilyticus;Mediterraneibacter glycyrrhizinilyticus JCM 13369
48256.3	"""[Clostridium] hungatei strain DSM 14427"""	48256	Bacteria	Firmicutes	Clostridia	Clostridiales	Hungateiclostridiaceae	Ruminiclostridium	Ruminiclostridium hungatei	131567;2;1783272;1239;186801;186802;2304686;1508657;48256	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Ruminiclostridium;Ruminiclostridium hungatei
1522.7	"""[Clostridium] innocuum AN88"""	1522	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] innocuum	131567;2;1783272;1239;526524;526525;128827;1505663;1522	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;[Clostridium] innocuum
1522.18	"""[Clostridium] innocuum strain 2959"""	1522	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] innocuum	131567;2;1783272;1239;526524;526525;128827;1505663;1522	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;[Clostridium] innocuum
1522.27	"""[Clostridium] innocuum strain AF18-35LB"""	1522	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] innocuum	131567;2;1783272;1239;526524;526525;128827;1505663;1522	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;[Clostridium] innocuum
1522.17	"""[Clostridium] innocuum strain I46"""	1522	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] innocuum	131567;2;1783272;1239;526524;526525;128827;1505663;1522	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;[Clostridium] innocuum
1522.25	"""[Clostridium] innocuum strain NLAE-zl-G197"""	1522	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] innocuum	131567;2;1783272;1239;526524;526525;128827;1505663;1522	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;[Clostridium] innocuum
1522.24	"""[Clostridium] innocuum strain NLAE-zl-G197"""	1522	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] innocuum	131567;2;1783272;1239;526524;526525;128827;1505663;1522	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;[Clostridium] innocuum
1522.26	"""[Clostridium] innocuum strain OF01-2LB"""	1522	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] innocuum	131567;2;1783272;1239;526524;526525;128827;1505663;1522	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;[Clostridium] innocuum
1522.9	"""[Clostridium] innocuum"""	1522	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] innocuum	131567;2;1783272;1239;526524;526525;128827;1505663;1522	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;[Clostridium] innocuum
1291050.6	"""[Clostridium] josui JCM 17888"""	1291050	Bacteria	Firmicutes	Clostridia	Clostridiales	Hungateiclostridiaceae	Ruminiclostridium	Ruminiclostridium josui	131567;2;1783272;1239;186801;186802;2304686;1508657;1499;1291050	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Ruminiclostridium;Ruminiclostridium josui;Ruminiclostridium josui JCM 17888
1121323.3	"""[Clostridium] lactatifermentans DSM 14214"""	1121323	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerotignum	Anaerotignum lactatifermentans	131567;2;1783272;1239;186801;186802;186803;2039240;160404;1121323	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerotignum;Anaerotignum lactatifermentans;Anaerotignum lactatifermentans DSM 14214
160404.3	"""[Clostridium] lactatifermentans strain An75"""	160404	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerotignum	Anaerotignum lactatifermentans	131567;2;1783272;1239;186801;186802;186803;2039240;160404	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerotignum;Anaerotignum lactatifermentans
460384.7	"""[Clostridium] lavalense strain KCTC 15153"""	460384	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster lavalensis	131567;2;1783272;1239;186801;186802;186803;2719313;460384	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Enterocloster;Enterocloster lavalensis
428125.17	"""[Clostridium] leptum DSM 753"""	428125	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		[Clostridium] leptum	131567;2;1783272;1239;186801;186802;541000;552397;1535;428125	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae incertae sedis;[Clostridium] leptum;[Clostridium] leptum DSM 753
1535.8	"""[Clostridium] leptum strain AF17-9"""	1535	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		[Clostridium] leptum	131567;2;1783272;1239;186801;186802;541000;552397;1535	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae incertae sedis;[Clostridium] leptum
1535.7	"""[Clostridium] leptum strain AF28-26"""	1535	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		[Clostridium] leptum	131567;2;1783272;1239;186801;186802;541000;552397;1535	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae incertae sedis;[Clostridium] leptum
1121324.3	"""[Clostridium] litorale DSM 5388"""	1121324	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptoclostridium	Peptoclostridium litorale	131567;2;1783272;1239;186801;186802;186804;1481960;1557;1121324	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Peptoclostridium;Peptoclostridium litorale;Peptoclostridium litorale DSM 5388
1392497.3	"""[Clostridium] mangenotii LM2"""	1392497	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	Clostridioides mangenotii	131567;2;1783272;1239;186801;186802;186804;1870884;1540;1392497	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Clostridioides;Clostridioides mangenotii;Clostridioides mangenotii LM2
1408823.3	"""[Clostridium] mangenotii TR"""	1408823	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	Clostridioides mangenotii	131567;2;1783272;1239;186801;186802;186804;1870884;1540;1408823	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Clostridioides;Clostridioides mangenotii;Clostridioides mangenotii TR
1121328.3	"""[Clostridium] paradoxum JW-YL-7 = DSM 7308"""	1121328	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae		[Clostridium] paradoxum	131567;2;1783272;1239;186801;186802;186804;200630;29346;1121328	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Peptostreptococcaceae incertae sedis;[Clostridium] paradoxum;[Clostridium] paradoxum JW-YL-7 = DSM 7308
991789.4	"""[Clostridium] propionicum DSM 1682"""	991789	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerotignum	Anaerotignum propionicum	131567;2;1783272;1239;186801;186802;186803;2039240;28446;991789	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerotignum;Anaerotignum propionicum;Anaerotignum propionicum DSM 1682
1121333.3	"""[Clostridium] saccharogumia DSM 17460"""	1121333	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] saccharogumia	131567;2;1783272;1239;526524;526525;128827;1505663;341225;1121333	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;[Clostridium] saccharogumia;[Clostridium] saccharogumia DSM 17460
84030.6	"""[Clostridium] saccharolyticum strain An168"""	84030	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Lacrimispora saccharolytica	131567;2;1783272;1239;186801;186802;186803;2719231;84030	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lacrimispora;Lacrimispora saccharolytica
1505.8	"""[Clostridium] sordellii strain ATCC9714"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.32	"""[Clostridium] sordellii strain DA108"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.47	"""[Clostridium] sordellii strain E204"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.28	"""[Clostridium] sordellii strain JGS444"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.29	"""[Clostridium] sordellii strain JGS445"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.7	"""[Clostridium] sordellii strain JGS6382"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.30	"""[Clostridium] sordellii strain JGS6956"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.31	"""[Clostridium] sordellii strain JGS6961"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.48	"""[Clostridium] sordellii strain R15892"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.18	"""[Clostridium] sordellii strain R26833"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.17	"""[Clostridium] sordellii strain R27882"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.16	"""[Clostridium] sordellii strain R28058"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.15	"""[Clostridium] sordellii strain R29426"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.14	"""[Clostridium] sordellii strain R30684"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.13	"""[Clostridium] sordellii strain R31809"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.12	"""[Clostridium] sordellii strain R32462"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.11	"""[Clostridium] sordellii strain R32668"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.10	"""[Clostridium] sordellii strain R32921"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.9	"""[Clostridium] sordellii strain R32977"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.38	"""[Clostridium] sordellii strain SSCC18392"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.37	"""[Clostridium] sordellii strain SSCC18838"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.35	"""[Clostridium] sordellii strain SSCC26591"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
1505.41	"""[Clostridium] sordellii strain SSCC32135"""	1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	131567;2;1783272;1239;186801;186802;186804;1849828;1505	cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii
